regime,axis,level_db,model,model_short,row_count,macro_f1_mean,macro_f1_std,accuracy_mean,accuracy_std
unseen_speed,snr_db,-2.0,cssl_amc_supervised_adaptation,CSSL,626,0.3953456248284223,0.0126876363255691,0.4121405750798722,0.0137417336534227
unseen_speed,snr_db,-2.0,mcldnn_reimplementation,MCLDNN,626,0.5673903335410863,0.011403052916731,0.5861022364217252,0.0098314576476446
unseen_speed,snr_db,-2.0,iqformer_inspired,IQFormer,626,0.5852372427460951,0.0201628332233793,0.6007987220447284,0.0175064130259392
unseen_speed,snr_db,2.0,a0_backbone,A0,630,0.5082932309026329,0.0161023403371948,0.5379365079365079,0.0153794516424945
unseen_speed,snr_db,2.0,a5_vimd_full,A5-VIMD,630,0.5504754262801234,0.0109896398781187,0.5757142857142856,0.0122049168584158
unseen_speed,snr_db,2.0,cssl_amc_supervised_adaptation,CSSL,630,0.5482705220227168,0.0213503753966207,0.5609523809523809,0.0173267296243352
unseen_speed,snr_db,2.0,mcldnn_reimplementation,MCLDNN,630,0.6591635264857612,0.0155990511969512,0.6765079365079366,0.0170596977037191
unseen_speed,snr_db,2.0,iqformer_inspired,IQFormer,630,0.6886655228867008,0.0123913337578496,0.7055555555555555,0.0100737739495554
unseen_speed,snr_db,6.0,a0_backbone,A0,707,0.5260430856660042,0.0081191463707992,0.55997171145686,0.0077600377506903
unseen_speed,snr_db,6.0,a5_vimd_full,A5-VIMD,707,0.5763699198036627,0.0107253033766987,0.6057991513437058,0.0107316407927116
unseen_speed,snr_db,6.0,cssl_amc_supervised_adaptation,CSSL,707,0.5932224649305567,0.0140377271379782,0.5964639321074965,0.0146393020944483
unseen_speed,snr_db,6.0,mcldnn_reimplementation,MCLDNN,707,0.6786773403254134,0.013577588612761,0.6936350777934936,0.0121710157852051
unseen_speed,snr_db,6.0,iqformer_inspired,IQFormer,707,0.723632970881427,0.0128809852356823,0.7306930693069307,0.0119498401979752
unseen_speed,snr_db,10.0,a0_backbone,A0,592,0.5513333685436266,0.0120740847199481,0.5684121621621622,0.0123937841796481
unseen_speed,snr_db,10.0,a5_vimd_full,A5-VIMD,592,0.5858914425675451,0.0143442314889971,0.5994932432432433,0.0139396493484984
unseen_speed,snr_db,10.0,cssl_amc_supervised_adaptation,CSSL,592,0.5993574953207377,0.007808065022376,0.597972972972973,0.0073414441500029
unseen_speed,snr_db,10.0,mcldnn_reimplementation,MCLDNN,592,0.6858705749584707,0.0122623607977313,0.6905405405405405,0.010736654447345
unseen_speed,snr_db,10.0,iqformer_inspired,IQFormer,592,0.7366684118132154,0.0109163157683544,0.7388513513513513,0.011350993845364
unseen_speed,snr_db,14.0,a0_backbone,A0,573,0.5546082862208351,0.013324107282747,0.5949389179755672,0.0130715415784111
unseen_speed,snr_db,14.0,a5_vimd_full,A5-VIMD,573,0.5897943143094507,0.0108898993072171,0.62565445026178,0.0103165490697895
unseen_speed,snr_db,14.0,cssl_amc_supervised_adaptation,CSSL,573,0.6393247941218879,0.0188993914725775,0.6511343804537522,0.0165451817021199
unseen_speed,snr_db,14.0,mcldnn_reimplementation,MCLDNN,573,0.6999175531203929,0.0151711930994384,0.7256544502617801,0.0081359552004872
unseen_speed,snr_db,14.0,iqformer_inspired,IQFormer,573,0.7582397688305896,0.0187653867316885,0.775567190226876,0.0179151271958407
unseen_speed,snr_db,18.0,a0_backbone,A0,627,0.5480403466608431,0.0093901963446549,0.549920255183413,0.0103579618313302
unseen_speed,snr_db,18.0,a5_vimd_full,A5-VIMD,627,0.5886044955510943,0.0129356270827753,0.5926634768740031,0.0129395367796502
unseen_speed,snr_db,18.0,cssl_amc_supervised_adaptation,CSSL,627,0.6382254766647405,0.0144554581680384,0.6247208931419457,0.0139050002068876
unseen_speed,snr_db,18.0,mcldnn_reimplementation,MCLDNN,627,0.7021810130106649,0.0130071606783534,0.6921850079744817,0.0074807268896705
unseen_speed,snr_db,18.0,iqformer_inspired,IQFormer,627,0.7778884047559516,0.0214809474682732,0.7666666666666666,0.0224176092758943
unseen_speed,sir_db,-10.0,a0_backbone,A0,993,0.3953874448577752,0.0129878081008453,0.4326283987915407,0.0129592813229771
unseen_speed,sir_db,-10.0,a5_vimd_full,A5-VIMD,993,0.4526345618866939,0.0134577275887432,0.4856998992950655,0.0162731889843696
unseen_speed,sir_db,-10.0,cssl_amc_supervised_adaptation,CSSL,993,0.3769921288107894,0.0117960008513005,0.3782477341389728,0.0120771302164586
