regime,snr_db,sir_db,row_count,reference,reference_short,a5_macro_f1,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
unseen_jammer,2.0,10.0,128,iqformer_inspired,IQFormer,0.5728774989758476,-0.1932431727031491,-0.2319574414211946,-0.1503879007541367,0.0311421367963623,-0.1671875,-0.20234375,-0.13123046875,800,20260812,10
unseen_jammer,2.0,10.0,128,cssl_amc_supervised_adaptation,CSSL,0.5728774989758476,-0.1178282339412164,-0.1609980102132258,-0.0680758500820857,0.0356918407001403,-0.09609375,-0.13361328125,-0.05310546875,800,20260812,10
unseen_jammer,2.0,10.0,128,a0_backbone,A0,0.5728774989758476,0.024536412826385,-0.0047988407598729,0.056758496718139,0.0247570560646824,0.025,-0.0078125,0.0586132812499999,800,20260812,10
unseen_jammer,6.0,-10.0,115,mcldnn_reimplementation,MCLDNN,0.3125325442627574,-0.1586178687843385,-0.2149076946011958,-0.0976558022276199,0.0337677753602513,-0.1669565217391304,-0.2191739130434782,-0.1095434782608695,800,20260812,10
unseen_jammer,6.0,-10.0,115,iqformer_inspired,IQFormer,0.3125325442627574,-0.1347520250809944,-0.1881771791275499,-0.0816758227694975,0.0277800921536628,-0.14,-0.1887173913043478,-0.0895434782608695,800,20260812,10
unseen_jammer,6.0,-10.0,115,cssl_amc_supervised_adaptation,CSSL,0.3125325442627574,-0.0628088356216258,-0.1063014307864256,-0.0110011136708679,0.0342881756474223,-0.068695652173913,-0.1130434782608695,-0.0191086956521739,800,20260812,10
unseen_jammer,6.0,-10.0,115,a0_backbone,A0,0.3125325442627574,0.0640782762395826,0.0273648144344504,0.1023912340752502,0.0404859654341634,0.0495652173913043,0.0130434782608695,0.0878478260869565,800,20260812,10
unseen_jammer,6.0,-5.0,126,mcldnn_reimplementation,MCLDNN,0.4776060884677998,-0.172386835754767,-0.2246125814156804,-0.1231948508983556,0.0305223276443194,-0.1753968253968253,-0.2214484126984127,-0.1269841269841269,800,20260812,10
unseen_jammer,6.0,-5.0,126,iqformer_inspired,IQFormer,0.4776060884677998,-0.1646284361553756,-0.2169728920221917,-0.1103072119906598,0.0226500113491764,-0.1698412698412698,-0.2206547619047619,-0.1182539682539682,800,20260812,10
unseen_jammer,6.0,-5.0,126,cssl_amc_supervised_adaptation,CSSL,0.4776060884677998,-0.063420290409731,-0.1141228850371604,-0.0091943747112185,0.0313993730632439,-0.0555555555555555,-0.1055753968253968,-0.0031746031746031,800,20260812,10
unseen_jammer,6.0,-5.0,126,a0_backbone,A0,0.4776060884677998,0.0257688424922347,-0.0139306081252999,0.0727358984914642,0.0432396336080697,0.0277777777777777,-0.0134920634920634,0.0754166666666666,800,20260812,10
unseen_jammer,6.0,0.0,143,mcldnn_reimplementation,MCLDNN,0.5669585705741098,-0.1643164323100841,-0.2141966748820987,-0.1123464351359782,0.0369289999201518,-0.1671328671328671,-0.217534965034965,-0.1160664335664335,800,20260812,10
unseen_jammer,6.0,0.0,143,iqformer_inspired,IQFormer,0.5669585705741098,-0.1618413867786692,-0.2066790744258399,-0.116296799219848,0.0293439585488158,-0.1629370629370629,-0.2112062937062937,-0.1167657342657342,800,20260812,10
unseen_jammer,6.0,0.0,143,cssl_amc_supervised_adaptation,CSSL,0.5669585705741098,-0.0997132387820241,-0.1538209056355569,-0.0509244579460348,0.0419187096721356,-0.1083916083916084,-0.1657342657342657,-0.0573426573426573,800,20260812,10
unseen_jammer,6.0,0.0,143,a0_backbone,A0,0.5669585705741098,0.0271702547416929,-0.0166957486378009,0.0670797886920162,0.0451885062849371,0.0181818181818181,-0.0223951048951048,0.0573426573426573,800,20260812,10
unseen_jammer,6.0,5.0,127,mcldnn_reimplementation,MCLDNN,0.6243084753232232,-0.1302083963935635,-0.1821563792693555,-0.0780744874905746,0.0284631997513151,-0.111023622047244,-0.1606299212598425,-0.0614173228346456,800,20260812,10
unseen_jammer,6.0,5.0,127,iqformer_inspired,IQFormer,0.6243084753232232,-0.188514574863606,-0.2417314026027509,-0.1334915028969553,0.0385678774187823,-0.1551181102362204,-0.2070866141732283,-0.1023228346456693,800,20260812,10
unseen_jammer,6.0,5.0,127,cssl_amc_supervised_adaptation,CSSL,0.6243084753232232,-0.1013035389119322,-0.1579469667790342,-0.0437004064668078,0.0314222742339244,-0.0905511811023621,-0.1433070866141732,-0.0354330708661417,800,20260812,10
unseen_jammer,6.0,5.0,127,a0_backbone,A0,0.6243084753232232,0.0348324032743647,-0.0087738588437818,0.0780334754154396,0.0339438759513577,0.0307086614173228,-0.0039763779527559,0.068503937007874,800,20260812,10
unseen_jammer,6.0,10.0,124,mcldnn_reimplementation,MCLDNN,0.633402459030102,-0.1343064996180163,-0.1745970977867346,-0.0934793282235833,0.021111287045061,-0.1298387096774193,-0.1717741935483871,-0.0862701612903226,800,20260812,10
unseen_jammer,6.0,10.0,124,iqformer_inspired,IQFormer,0.633402459030102,-0.1826536279223305,-0.2324653967736082,-0.1284134728465381,0.0335806771879216,-0.1532258064516129,-0.1991935483870967,-0.1056451612903225,800,20260812,10
unseen_jammer,6.0,10.0,124,cssl_amc_supervised_adaptation,CSSL,0.633402459030102,-0.1034975184866356,-0.1459045999070837,-0.0599585020834383,0.0280482122315265,-0.0798387096774193,-0.1177620967741935,-0.0403024193548387,800,20260812,10
unseen_jammer,6.0,10.0,124,a0_backbone,A0,0.633402459030102,0.0223743070728239,-0.0132773433852284,0.0598786827813326,0.0196089143637117,0.0411290322580645,0.0088508064516129,0.0774395161290322,800,20260812,10
unseen_jammer,10.0,-10.0,138,mcldnn_reimplementation,MCLDNN,0.2988517769779581,-0.1530315399195496,-0.203959642929956,-0.1065706522959435,0.0387125540559571,-0.1826086956521739,-0.2398731884057971,-0.127518115942029,800,20260812,10
unseen_jammer,10.0,-10.0,138,iqformer_inspired,IQFormer,0.2988517769779581,-0.1855816798604976,-0.2342985161422331,-0.135157942359946,0.0404019296068734,-0.2260869565217391,-0.2818840579710145,-0.1688405797101449,800,20260812,10
unseen_jammer,10.0,-10.0,138,cssl_amc_supervised_adaptation,CSSL,0.2988517769779581,-0.0747738315334033,-0.1234281400055211,-0.0209370005801935,0.0486064984643827,-0.0905797101449275,-0.1478442028985507,-0.0347644927536232,800,20260812,10
unseen_jammer,10.0,-10.0,138,a0_backbone,A0,0.2988517769779581,0.0331794073776109,-0.0062444653946015,0.0749319703443358,0.0440714595261891,0.0282608695652173,-0.0137681159420289,0.0710326086956521,800,20260812,10
unseen_jammer,10.0,-5.0,127,mcldnn_reimplementation,MCLDNN,0.4604385899033228,-0.1945281264804201,-0.2515241903967422,-0.1420036733457635,0.045781503458827,-0.1952755905511811,-0.2551377952755905,-0.1401574803149606,800,20260812,10
unseen_jammer,10.0,-5.0,127,iqformer_inspired,IQFormer,0.4604385899033228,-0.1936992638422412,-0.2487296847470785,-0.1405976940971386,0.042105400723146,-0.1944881889763779,-0.2480314960629921,-0.1425196850393701,800,20260812,10
unseen_jammer,10.0,-5.0,127,cssl_amc_supervised_adaptation,CSSL,0.4604385899033228,-0.0457787284384839,-0.1033252225698068,0.0191495391993028,0.0559367168280227,-0.0543307086614173,-0.1118307086614173,0.0062992125984251,800,20260812,10
unseen_jammer,10.0,-5.0,127,a0_backbone,A0,0.4604385899033228,0.030114362876226,-0.0140784111293598,0.0764315653644054,0.0457652498318867,0.0314960629921259,-0.0118110236220472,0.0795472440944881,800,20260812,10
unseen_jammer,10.0,0.0,132,mcldnn_reimplementation,MCLDNN,0.5551368996661705,-0.2000909932410572,-0.2412265368052873,-0.1562725001661405,0.022562401869026,-0.2348484848484848,-0.2734848484848484,-0.1923863636363636,800,20260812,10
unseen_jammer,10.0,0.0,132,iqformer_inspired,IQFormer,0.5551368996661705,-0.2382975540055464,-0.2834819276593217,-0.1920922349564499,0.0308541731417905,-0.2689393939393939,-0.3113636363636363,-0.2227272727272727,800,20260812,10
unseen_jammer,10.0,0.0,132,cssl_amc_supervised_adaptation,CSSL,0.5551368996661705,-0.1676631295244772,-0.2143478495764734,-0.1148121040340661,0.0324991276558701,-0.2037878787878788,-0.2484848484848485,-0.1545075757575758,800,20260812,10
unseen_jammer,10.0,0.0,132,a0_backbone,A0,0.5551368996661705,0.0068842563557327,-0.0265215414806971,0.0410460688407555,0.0244937557637149,-0.0015151515151515,-0.0341098484848484,0.0295643939393939,800,20260812,10
unseen_jammer,10.0,5.0,120,mcldnn_reimplementation,MCLDNN,0.6865779902324533,-0.0830047028480861,-0.128694774920349,-0.0395515319502349,0.0271650904140527,-0.0983333333333333,-0.1391666666666666,-0.0574791666666666,800,20260812,10
unseen_jammer,10.0,5.0,120,iqformer_inspired,IQFormer,0.6865779902324533,-0.1492509127187407,-0.1899327970068276,-0.1067755087902245,0.0194044056111856,-0.1316666666666666,-0.1716666666666666,-0.0941666666666666,800,20260812,10
unseen_jammer,10.0,5.0,120,cssl_amc_supervised_adaptation,CSSL,0.6865779902324533,-0.0730254180046746,-0.12273298857761,-0.0176695288501019,0.0309629697993683,-0.0983333333333333,-0.1441666666666666,-0.0491458333333333,800,20260812,10
unseen_jammer,10.0,5.0,120,a0_backbone,A0,0.6865779902324533,0.0443808802516354,0.0018221430350486,0.0905674235755151,0.0264651085101279,0.04,-0.0008541666666666,0.0841666666666666,800,20260812,10
unseen_jammer,10.0,10.0,145,mcldnn_reimplementation,MCLDNN,0.6201620818573558,-0.1405516852458511,-0.173969797612748,-0.106922994424646,0.0249838975822884,-0.1296551724137931,-0.1634655172413793,-0.0972413793103448,800,20260812,10
unseen_jammer,10.0,10.0,145,iqformer_inspired,IQFormer,0.6201620818573558,-0.2196824680272825,-0.2592978139763436,-0.178036802898883,0.0304325724419441,-0.2089655172413793,-0.2448448275862069,-0.167551724137931,800,20260812,10
unseen_jammer,10.0,10.0,145,cssl_amc_supervised_adaptation,CSSL,0.6201620818573558,-0.1497243042066441,-0.1948215540503316,-0.1086295414983476,0.0238682847264756,-0.1324137931034482,-0.1724310344827586,-0.0924137931034482,800,20260812,10
unseen_jammer,10.0,10.0,145,a0_backbone,A0,0.6201620818573558,0.0285364583910086,-0.0034937009607318,0.0578807303966915,0.0185143456873222,0.0289655172413792,-0.0013793103448275,0.056551724137931,800,20260812,10
unseen_jammer,14.0,-10.0,117,mcldnn_reimplementation,MCLDNN,0.366283095894263,-0.1564752411903701,-0.2186351409199581,-0.0993156677222241,0.0417751828529266,-0.1717948717948718,-0.2376068376068376,-0.1076709401709401,800,20260812,10
unseen_jammer,14.0,-10.0,117,iqformer_inspired,IQFormer,0.366283095894263,-0.1534445393701166,-0.2092795660237962,-0.0978412924757726,0.0310278865251885,-0.1572649572649573,-0.2154059829059829,-0.102542735042735,800,20260812,10
unseen_jammer,14.0,-10.0,117,cssl_amc_supervised_adaptation,CSSL,0.366283095894263,-0.0711162994008511,-0.1234821806142674,-0.0197017336361597,0.0323845092088127,-0.0606837606837606,-0.1128205128205128,-0.0076923076923076,800,20260812,10
unseen_jammer,14.0,-10.0,117,a0_backbone,A0,0.366283095894263,0.0459759380999087,0.0115519826150832,0.0870772932155706,0.0339581789679148,0.0401709401709401,-0.0034188034188034,0.0854914529914529,800,20260812,10
unseen_jammer,14.0,-5.0,129,mcldnn_reimplementation,MCLDNN,0.4251307309458559,-0.2306783046460957,-0.2793797733921925,-0.1822207031515887,0.0363495835619125,-0.2201550387596899,-0.2674418604651162,-0.1743992248062015,800,20260812,10
unseen_jammer,14.0,-5.0,129,iqformer_inspired,IQFormer,0.4251307309458559,-0.2409249912433672,-0.2934684593314203,-0.1848932992968752,0.0355601419717483,-0.2263565891472868,-0.2806589147286822,-0.1705038759689922,800,20260812,10
unseen_jammer,14.0,-5.0,129,cssl_amc_supervised_adaptation,CSSL,0.4251307309458559,-0.1395599439716421,-0.195732952435114,-0.0794125952432218,0.0559776383813721,-0.1217054263565891,-0.1760271317829457,-0.0635465116279069,800,20260812,10
unseen_jammer,14.0,-5.0,129,a0_backbone,A0,0.4251307309458559,0.0062350148155067,-0.0288852772276776,0.040382788285674,0.0382760118017389,0.0069767441860465,-0.0294767441860465,0.0426550387596899,800,20260812,10
unseen_jammer,14.0,0.0,124,mcldnn_reimplementation,MCLDNN,0.623795854404872,-0.1120665999431202,-0.160852319805249,-0.0624980955143725,0.038974129434649,-0.1306451612903225,-0.1806653225806452,-0.0782056451612903,800,20260812,10
unseen_jammer,14.0,0.0,124,iqformer_inspired,IQFormer,0.623795854404872,-0.1499440976003499,-0.1985579952209091,-0.0994851398730942,0.0231817224119758,-0.1620967741935483,-0.2096975806451612,-0.1120967741935483,800,20260812,10
unseen_jammer,14.0,0.0,124,cssl_amc_supervised_adaptation,CSSL,0.623795854404872,-0.0622632125434499,-0.1118843750977306,-0.0182107908509427,0.0335750007612114,-0.0862903225806451,-0.132258064516129,-0.0387096774193548,800,20260812,10
unseen_jammer,14.0,0.0,124,a0_backbone,A0,0.623795854404872,0.0412984821145423,0.002302269625582,0.0857028310857793,0.0310097343923947,0.0306451612903225,-0.0080645161290322,0.0734072580645161,800,20260812,10
unseen_jammer,14.0,5.0,112,mcldnn_reimplementation,MCLDNN,0.6752877473658796,-0.1040445398264513,-0.1562619944945423,-0.0510967097794703,0.0211734384881414,-0.0991071428571428,-0.1482366071428571,-0.0464285714285714,800,20260812,10
unseen_jammer,14.0,5.0,112,iqformer_inspired,IQFormer,0.6752877473658796,-0.1679089371689517,-0.2220025978194737,-0.1167596441697721,0.0239808569030691,-0.1446428571428571,-0.1937946428571428,-0.0955357142857142,800,20260812,10
unseen_jammer,14.0,5.0,112,cssl_amc_supervised_adaptation,CSSL,0.6752877473658796,-0.0769886216947711,-0.1371191417616035,-0.0181404708452377,0.0287775380231039,-0.0741071428571428,-0.1339285714285714,-0.0178571428571428,800,20260812,10
unseen_jammer,14.0,5.0,112,a0_backbone,A0,0.6752877473658796,0.0546988740790539,0.012280181591035,0.0962613168480609,0.0171612898540814,0.05,0.0107142857142857,0.0919642857142857,800,20260812,10
unseen_jammer,14.0,10.0,139,mcldnn_reimplementation,MCLDNN,0.6366514735698388,-0.1345436599662183,-0.1696207527602607,-0.0994518203280582,0.0213602425806412,-0.1071942446043165,-0.14318345323741,-0.0676258992805755,800,20260812,10
unseen_jammer,14.0,10.0,139,iqformer_inspired,IQFormer,0.6366514735698388,-0.2062563284677539,-0.2447509191261968,-0.1633741702532869,0.0371771851064934,-0.1870503597122302,-0.2251798561151079,-0.1438848920863309,800,20260812,10
unseen_jammer,14.0,10.0,139,cssl_amc_supervised_adaptation,CSSL,0.6366514735698388,-0.1259433446405439,-0.1644951812035823,-0.089751368042732,0.0218954496025865,-0.0935251798561151,-0.1316726618705035,-0.0553956834532374,800,20260812,10
unseen_jammer,14.0,10.0,139,a0_backbone,A0,0.6366514735698388,0.0523450582634097,0.0225214754605555,0.0846818757065958,0.0275529159068584,0.0525179856115107,0.0251798561151079,0.0812949640287769,800,20260812,10
unseen_jammer,18.0,-10.0,128,mcldnn_reimplementation,MCLDNN,0.3576431421206411,-0.1604365777300349,-0.2202883145559086,-0.1026546283392839,0.0337233715900288,-0.16953125,-0.225,-0.11248046875,800,20260812,10
unseen_jammer,18.0,-10.0,128,iqformer_inspired,IQFormer,0.3576431421206411,-0.1784146883572659,-0.2326060977021323,-0.1178599675337179,0.0473617095528685,-0.1921875,-0.25001953125,-0.1366796875,800,20260812,10
