regime,stratum_type,stratum,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
unseen_speed,jammer_family,chirp,a5_vimd_full,iqformer_inspired,IQFormer,841,-0.1398778320335565,-0.1663469413057751,-0.1132568898021255,0.0213768429841873,-0.1239001189060641,-0.1492330558858501,-0.0978537455410226,1500,20260812,10
unseen_speed,jammer_family,sweep,a5_vimd_full,a0_backbone,A0,836,0.045518452604135,0.028881502500586,0.0629204432532399,0.0117139482652203,0.0415071770334928,0.0252392344497607,0.0589712918660287,1500,20260812,10
unseen_speed,jammer_family,sweep,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,836,-0.0323934772582891,-0.0567374015459812,-0.0071320636209645,0.0132419163054496,-0.0051435406698564,-0.0294886363636363,0.0195604066985645,1500,20260812,10
unseen_speed,jammer_family,sweep,a5_vimd_full,iqformer_inspired,IQFormer,836,-0.1617473489668682,-0.1898183206118033,-0.1346273018965747,0.0246264854434736,-0.1363636363636363,-0.1638755980861244,-0.112194976076555,1500,20260812,10
unseen_speed,jammer_family,partial_band,a5_vimd_full,a0_backbone,A0,771,0.0410613780221616,0.0234590419544863,0.0593943788934023,0.0141145693326095,0.0374837872892347,0.0202950713359273,0.0558398184176394,1500,20260812,10
unseen_speed,jammer_family,partial_band,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,771,-0.003937238205725,-0.0300705564771933,0.0243271892964643,0.0215675334628242,0.0054474708171206,-0.0194552529182879,0.0337224383916991,1500,20260812,10
unseen_speed,jammer_family,partial_band,a5_vimd_full,iqformer_inspired,IQFormer,771,-0.1468387935865192,-0.1746659365351744,-0.1198187778690592,0.0145136824901038,-0.1433203631647211,-0.1706939040207522,-0.1158852140077821,1500,20260812,10
unseen_speed,jammer_family,comb,a5_vimd_full,a0_backbone,A0,870,0.051459656820711,0.0345220372272475,0.068167319036978,0.0104427363215334,0.0489655172413793,0.0306896551724137,0.0663218390804597,1500,20260812,10
unseen_speed,jammer_family,comb,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,870,0.0627221998079466,0.0361691174105673,0.0897281522933137,0.0216022567827804,0.0810344827586207,0.0528132183908046,0.1085057471264367,1500,20260812,10
unseen_speed,jammer_family,comb,a5_vimd_full,iqformer_inspired,IQFormer,870,-0.0816182084475004,-0.1097506637787403,-0.0536656810589832,0.0263050425603348,-0.0716091954022988,-0.1008045977011494,-0.0432729885057471,1500,20260812,10
unseen_speed,target_profile_index,0,a5_vimd_full,a0_backbone,A0,1699,0.0470942036917794,0.0352009695219213,0.0594236098788686,0.0117540237529022,0.0433784579164214,0.0304855797527957,0.056887875220718,1500,20260812,10
unseen_speed,target_profile_index,0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1699,0.0097268524516927,-0.0073614225314578,0.0278055664957629,0.010671732846182,0.026015303119482,0.008091524426133,0.0439699823425544,1500,20260812,10
unseen_speed,target_profile_index,0,a5_vimd_full,iqformer_inspired,IQFormer,1699,-0.1353853075317115,-0.1547252746973622,-0.1156223005705604,0.017978936433282,-0.1251912889935256,-0.1449985285462036,-0.1058210712183637,1500,20260812,10
unseen_speed,target_profile_index,2,a5_vimd_full,a0_backbone,A0,1676,0.041405892966819,0.0295220933219659,0.0540053993342455,0.0117501956285297,0.0387231503579952,0.0271166467780429,0.0509889618138424,1500,20260812,10
unseen_speed,target_profile_index,2,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1676,0.0225941294800778,0.0043387178924472,0.0407395833421935,0.0096699851143325,0.0434367541766109,0.0261023269689737,0.0609815035799522,1500,20260812,10
unseen_speed,target_profile_index,2,a5_vimd_full,iqformer_inspired,IQFormer,1676,-0.1284661936536147,-0.1489963055320974,-0.1071054514863632,0.0206582450208086,-0.1127684964200477,-0.1324298926014319,-0.0928684367541766,1500,20260812,10
unseen_speed,target_profile_index,3,a5_vimd_full,a0_backbone,A0,1625,0.03903730602576,0.026101539444744,0.0525840579620261,0.0126213698609131,0.0363692307692307,0.0230738461538461,0.0506199999999999,1500,20260812,10
unseen_speed,target_profile_index,3,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1625,0.013533631581782,-0.0046430165967583,0.0329732019952037,0.0107439642993108,0.0349538461538461,0.0160615384615384,0.0544,1500,20260812,10
unseen_speed,target_profile_index,3,a5_vimd_full,iqformer_inspired,IQFormer,1625,-0.114130110220122,-0.1329191669769385,-0.0943925717038079,0.0167882546017708,-0.1035692307692307,-0.1225553846153846,-0.0831969230769231,1500,20260812,10
unseen_speed,speed_kmh,180,a5_vimd_full,a0_backbone,A0,2507,0.0416419730605562,0.0313998941941854,0.052391626178376,0.0096358493336672,0.0390506581571599,0.0283605903470283,0.0505803749501396,1500,20260812,10
unseen_speed,speed_kmh,180,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,2507,0.0121834909653386,-0.0032464861710859,0.0275213932708749,0.0122596467550989,0.0311527722377343,0.0157897885919425,0.046450937375349,1500,20260812,10
unseen_speed,speed_kmh,180,a5_vimd_full,iqformer_inspired,IQFormer,2507,-0.1247006990583136,-0.1416798472298394,-0.1086065733978168,0.0163642561042054,-0.1145193458316713,-0.1316922616673314,-0.0980245313123255,1500,20260812,10
unseen_speed,speed_kmh,250,a5_vimd_full,a0_backbone,A0,2493,0.0434089091923564,0.0325826369649778,0.0542243922068564,0.0107088597889293,0.0400320898515844,0.0290814279983955,0.0509235860409145,1500,20260812,10
unseen_speed,speed_kmh,250,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,2493,0.0188643165210845,0.0050222260992235,0.0336496606935754,0.0084996201508701,0.038387484957882,0.0239259927797833,0.0529693140794223,1500,20260812,10
unseen_speed,speed_kmh,250,a5_vimd_full,iqformer_inspired,IQFormer,2493,-0.1273550009585392,-0.1441989801907509,-0.1092388345233597,0.019680046740167,-0.1134777376654632,-0.1300100280786201,-0.0958072603289209,1500,20260812,10
unseen_speed,occupancy_quartile,"Q1 [0.000,0.000]",a5_vimd_full,a0_backbone,A0,1250,0.0326531592546265,0.018781368185714,0.0465168250671396,0.0134489301354474,0.02904,0.01576,0.0422019999999999,1500,20260812,10
unseen_speed,occupancy_quartile,"Q1 [0.000,0.000]",a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1250,-0.0653189576723066,-0.0862948028279219,-0.044115410385715,0.0180802641923412,-0.0522399999999999,-0.07104,-0.0324799999999999,1500,20260812,10
unseen_speed,occupancy_quartile,"Q1 [0.000,0.000]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1732077797350043,-0.1964168957950129,-0.1501855651660507,0.0252920022087316,-0.1665599999999999,-0.1896499999999999,-0.143992,1500,20260812,10
unseen_speed,occupancy_quartile,"Q2 [0.000,0.292]",a5_vimd_full,a0_backbone,A0,1250,0.0318567586936859,0.01802007737642,0.0462612960953705,0.0142840966216318,0.02768,0.014438,0.04144,1500,20260812,10
unseen_speed,occupancy_quartile,"Q2 [0.000,0.292]",a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1250,-0.0320542608001992,-0.0504198620655615,-0.01291817619784,0.0088577121135383,-0.0083999999999999,-0.027482,0.0109219999999999,1500,20260812,10
unseen_speed,occupancy_quartile,"Q2 [0.000,0.292]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1603635516793805,-0.1807140907075881,-0.1399017777193773,0.017218141307396,-0.1387999999999999,-0.157802,-0.119318,1500,20260812,10
unseen_speed,occupancy_quartile,"Q3 [0.292,0.539]",a5_vimd_full,a0_backbone,A0,1250,0.0529368230030325,0.0388434226600151,0.067041852754033,0.0109561214424453,0.05232,0.037718,0.06688,1500,20260812,10
unseen_speed,occupancy_quartile,"Q3 [0.292,0.539]",a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1250,0.0403979906341522,0.0195213647164314,0.0629997885479091,0.0156655485022058,0.05728,0.035638,0.0794019999999999,1500,20260812,10
unseen_speed,occupancy_quartile,"Q3 [0.292,0.539]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1090514868808345,-0.1353156519273559,-0.0832747161770755,0.0256153905491814,-0.0964,-0.1222819999999999,-0.070514,1500,20260812,10
