model,model_short,regime,coverage,accuracy_mean,accuracy_std
a5_vimd_full,A5-VIMD,combined_ood,0.8,0.5446500000000001,0.006261877602693233
a5_vimd_full,A5-VIMD,combined_ood,0.8200000000000001,0.5357073170731705,0.005794871929857923
a5_vimd_full,A5-VIMD,combined_ood,0.8400000000000001,0.5267857142857142,0.0064155757335523705
a5_vimd_full,A5-VIMD,combined_ood,0.86,0.5182093023255814,0.006415917124505661
a5_vimd_full,A5-VIMD,combined_ood,0.88,0.5097045454545455,0.006400551299143387
a5_vimd_full,A5-VIMD,combined_ood,0.9,0.5014444444444444,0.00633950316756153
a5_vimd_full,A5-VIMD,combined_ood,0.92,0.4936521739130435,0.006112609848488651
a5_vimd_full,A5-VIMD,combined_ood,0.9400000000000001,0.48614893617021276,0.006072388303067757
a5_vimd_full,A5-VIMD,combined_ood,0.9600000000000001,0.47887500000000005,0.006206795111452887
a5_vimd_full,A5-VIMD,combined_ood,0.98,0.4716530612244898,0.005857020391081047
a5_vimd_full,A5-VIMD,combined_ood,1.0,0.46421999999999997,0.0058175596258225005
a5_vimd_full,A5-VIMD,clean_retention,0.02,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.04,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.06,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.08,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.1,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.12000000000000001,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.13999999999999999,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.16,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.18,1.0,0.0
a5_vimd_full,A5-VIMD,clean_retention,0.19999999999999998,0.9999,0.0003162277660168382
a5_vimd_full,A5-VIMD,clean_retention,0.22,0.999909090909091,0.0002874797872880188
a5_vimd_full,A5-VIMD,clean_retention,0.24,0.9996666666666666,0.0005826715823167644
a5_vimd_full,A5-VIMD,clean_retention,0.26,0.9993846153846155,0.0012456366975888244
a5_vimd_full,A5-VIMD,clean_retention,0.28,0.9987857142857143,0.002498298740871383
a5_vimd_full,A5-VIMD,clean_retention,0.30000000000000004,0.9982,0.0028639953100175384
a5_vimd_full,A5-VIMD,clean_retention,0.32,0.9963749999999999,0.004267529209689814
a5_vimd_full,A5-VIMD,clean_retention,0.34,0.9928823529411765,0.007039461462747389
a5_vimd_full,A5-VIMD,clean_retention,0.36000000000000004,0.9844999999999999,0.009765599879940258
a5_vimd_full,A5-VIMD,clean_retention,0.38,0.9697894736842105,0.009065949675631546
a5_vimd_full,A5-VIMD,clean_retention,0.4,0.95175,0.00878208403512516
a5_vimd_full,A5-VIMD,clean_retention,0.42000000000000004,0.9333333333333332,0.009012742581954558
a5_vimd_full,A5-VIMD,clean_retention,0.44,0.9128181818181818,0.009049907537996235
a5_vimd_full,A5-VIMD,clean_retention,0.46,0.8923043478260869,0.007627788329483982
a5_vimd_full,A5-VIMD,clean_retention,0.48000000000000004,0.8731249999999999,0.007974327054699264
a5_vimd_full,A5-VIMD,clean_retention,0.5,0.8552800000000002,0.0078696039713995
a5_vimd_full,A5-VIMD,clean_retention,0.52,0.8368076923076924,0.007532637729488121
a5_vimd_full,A5-VIMD,clean_retention,0.54,0.8204074074074074,0.00675625673207594
a5_vimd_full,A5-VIMD,clean_retention,0.56,0.8048214285714286,0.006560053128760015
a5_vimd_full,A5-VIMD,clean_retention,0.5800000000000001,0.7890344827586205,0.006919120161381556
a5_vimd_full,A5-VIMD,clean_retention,0.6,0.7739999999999999,0.00656778520272516
a5_vimd_full,A5-VIMD,clean_retention,0.62,0.7601935483870967,0.006789026259935892
a5_vimd_full,A5-VIMD,clean_retention,0.64,0.74709375,0.007029590853630417
a5_vimd_full,A5-VIMD,clean_retention,0.66,0.7347878787878789,0.007184935890076942
a5_vimd_full,A5-VIMD,clean_retention,0.68,0.7220882352941177,0.007595920008065867
a5_vimd_full,A5-VIMD,clean_retention,0.7000000000000001,0.7093999999999999,0.00774356583179763
a5_vimd_full,A5-VIMD,clean_retention,0.7200000000000001,0.69775,0.007717413459673195
a5_vimd_full,A5-VIMD,clean_retention,0.74,0.6863783783783783,0.007385409535275186
a5_vimd_full,A5-VIMD,clean_retention,0.76,0.6754473684210527,0.007486573598202634
a5_vimd_full,A5-VIMD,clean_retention,0.78,0.6650512820512822,0.0076552287736478975
a5_vimd_full,A5-VIMD,clean_retention,0.8,0.655025,0.006856110413346614
a5_vimd_full,A5-VIMD,clean_retention,0.8200000000000001,0.6459268292682927,0.006311216169171198
a5_vimd_full,A5-VIMD,clean_retention,0.8400000000000001,0.6362857142857142,0.006388962831081486
a5_vimd_full,A5-VIMD,clean_retention,0.86,0.6266279069767442,0.006335994241432217
a5_vimd_full,A5-VIMD,clean_retention,0.88,0.6167954545454545,0.006412555478792766
a5_vimd_full,A5-VIMD,clean_retention,0.9,0.607288888888889,0.006455758480480742
a5_vimd_full,A5-VIMD,clean_retention,0.92,0.5981739130434783,0.006593964002680113
a5_vimd_full,A5-VIMD,clean_retention,0.9400000000000001,0.5889787234042553,0.006739305492347767
a5_vimd_full,A5-VIMD,clean_retention,0.9600000000000001,0.5799374999999999,0.006625342117884331
a5_vimd_full,A5-VIMD,clean_retention,0.98,0.5710408163265306,0.006935073041809905
a5_vimd_full,A5-VIMD,clean_retention,1.0,0.5622399999999999,0.006312456820534373
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.02,0.8880000000000001,0.03552776691859796
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.04,0.916,0.018529256146249715
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.06,0.9256666666666666,0.010429066693562044
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.08,0.9225,0.008249579113843062
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.1,0.9187999999999998,0.009897249898611014
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.12000000000000001,0.9104999999999999,0.011838679022072272
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.13999999999999999,0.8958571428571428,0.01418136492412174
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.16,0.8796250000000001,0.01338596383447144
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.18,0.861,0.013683167795974184
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.19999999999999998,0.8394,0.013351654079801017
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.22,0.8162727272727273,0.014222745915518926
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.24,0.7942500000000001,0.013548324574109967
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.26,0.7720769230769232,0.014876436057399243
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.28,0.7505,0.014861606472342602
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.30000000000000004,0.7297333333333332,0.014934259230555524
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.32,0.7088749999999999,0.013520175253630725
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.34,0.6887058823529412,0.012076903392019679
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.36000000000000004,0.6714444444444443,0.009569613546499964
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.38,0.6536315789473685,0.007457481819469581
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.4,0.63765,0.008429610508993483
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.42000000000000004,0.6231904761904762,0.007642325551408524
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.44,0.6085454545454545,0.0064168053006382645
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.46,0.5944782608695652,0.006010737434230154
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.48000000000000004,0.5823749999999999,0.007427764273236327
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.5,0.5697599999999999,0.007185664741537674
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.52,0.5581538461538462,0.007070602900604767
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.54,0.5478518518518519,0.006972412815259303
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.56,0.5367499999999998,0.005871956682695005
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.5800000000000001,0.5275172413793102,0.00651796099738887
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.6,0.5181333333333333,0.006410254131053739
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.62,0.5090322580645161,0.005859968427285471
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.64,0.4998125000000001,0.006132931372697894
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.66,0.4913333333333333,0.006980960010857855
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.68,0.4835588235294117,0.006623925852146363
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.7000000000000001,0.47620000000000007,0.006677610065770211
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.7200000000000001,0.4684444444444444,0.006538374640193706
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.74,0.4614864864864865,0.006500547822057131
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.76,0.45442105263157895,0.006168856140973547
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.78,0.4477692307692308,0.00586084274510168
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.8,0.4417,0.005542512466782957
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.8200000000000001,0.43531707317073176,0.005966394088359285
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.8400000000000001,0.4295,0.006716977583398882
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.86,0.4232325581395349,0.006493561130664962
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.88,0.41793181818181824,0.006728748473133211
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.9,0.4121777777777778,0.006345169792701901
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.92,0.4069782608695653,0.006732855111630676
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.9400000000000001,0.402063829787234,0.006461339334119871
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.9600000000000001,0.39699999999999996,0.006481216925817758
cssl_amc_supervised_adaptation,CSSL,hard_interference,0.98,0.3924081632653061,0.006372664794850969
cssl_amc_supervised_adaptation,CSSL,hard_interference,1.0,0.38766000000000006,0.006729735012118488
cssl_amc_supervised_adaptation,CSSL,id_test,0.02,0.9940000000000001,0.01264911064067353
cssl_amc_supervised_adaptation,CSSL,id_test,0.04,0.992,0.00856348838577676
cssl_amc_supervised_adaptation,CSSL,id_test,0.06,0.9916666666666668,0.006136311676215149
cssl_amc_supervised_adaptation,CSSL,id_test,0.08,0.9912500000000002,0.005432668671002208
cssl_amc_supervised_adaptation,CSSL,id_test,0.1,0.9906,0.005815687596683842
cssl_amc_supervised_adaptation,CSSL,id_test,0.12000000000000001,0.9894999999999999,0.00582936372869985
cssl_amc_supervised_adaptation,CSSL,id_test,0.13999999999999999,0.9877142857142858,0.0057617079856206385
cssl_amc_supervised_adaptation,CSSL,id_test,0.16,0.9852500000000001,0.005645794895318096
cssl_amc_supervised_adaptation,CSSL,id_test,0.18,0.982,0.006081296519044079
cssl_amc_supervised_adaptation,CSSL,id_test,0.19999999999999998,0.9788,0.005731007280089993
cssl_amc_supervised_adaptation,CSSL,id_test,0.22,0.9743636363636364,0.005730398377489855
cssl_amc_supervised_adaptation,CSSL,id_test,0.24,0.9681666666666666,0.005955078753716274
cssl_amc_supervised_adaptation,CSSL,id_test,0.26,0.9603076923076923,0.006579309308705488
cssl_amc_supervised_adaptation,CSSL,id_test,0.28,0.9508571428571428,0.007572776160399178
cssl_amc_supervised_adaptation,CSSL,id_test,0.30000000000000004,0.938,0.007646511348482312
cssl_amc_supervised_adaptation,CSSL,id_test,0.32,0.923625,0.00956882960450231
cssl_amc_supervised_adaptation,CSSL,id_test,0.34,0.9075294117647059,0.009954915671202911
cssl_amc_supervised_adaptation,CSSL,id_test,0.36000000000000004,0.8916666666666666,0.010592851589685256
cssl_amc_supervised_adaptation,CSSL,id_test,0.38,0.875157894736842,0.009808257147907106
cssl_amc_supervised_adaptation,CSSL,id_test,0.4,0.85655,0.009346567997577163
cssl_amc_supervised_adaptation,CSSL,id_test,0.42000000000000004,0.8388571428571427,0.00858670009336087
cssl_amc_supervised_adaptation,CSSL,id_test,0.44,0.8212272727272728,0.008260146944710433
cssl_amc_supervised_adaptation,CSSL,id_test,0.46,0.8043043478260868,0.010131357383710387
cssl_amc_supervised_adaptation,CSSL,id_test,0.48000000000000004,0.7897083333333332,0.01012851447920947
cssl_amc_supervised_adaptation,CSSL,id_test,0.5,0.7741600000000001,0.009769248805421144
cssl_amc_supervised_adaptation,CSSL,id_test,0.52,0.7591923076923076,0.010297114741135512
cssl_amc_supervised_adaptation,CSSL,id_test,0.54,0.7443703703703705,0.009762926743908289
cssl_amc_supervised_adaptation,CSSL,id_test,0.56,0.73125,0.008251726267548982
cssl_amc_supervised_adaptation,CSSL,id_test,0.5800000000000001,0.7178620689655173,0.009146132371101715
cssl_amc_supervised_adaptation,CSSL,id_test,0.6,0.7055,0.00906117753228603
cssl_amc_supervised_adaptation,CSSL,id_test,0.62,0.6917096774193549,0.008711734789531089
cssl_amc_supervised_adaptation,CSSL,id_test,0.64,0.68,0.00851367364237607
cssl_amc_supervised_adaptation,CSSL,id_test,0.66,0.6673333333333333,0.007268236548450547
cssl_amc_supervised_adaptation,CSSL,id_test,0.68,0.6563823529411764,0.006957400447863142
cssl_amc_supervised_adaptation,CSSL,id_test,0.7000000000000001,0.6451999999999999,0.006989204503506524
cssl_amc_supervised_adaptation,CSSL,id_test,0.7200000000000001,0.6350277777777777,0.007448324490978294
cssl_amc_supervised_adaptation,CSSL,id_test,0.74,0.6248648648648649,0.007558982689514616
cssl_amc_supervised_adaptation,CSSL,id_test,0.76,0.6148947368421053,0.007199611835916785
cssl_amc_supervised_adaptation,CSSL,id_test,0.78,0.6056923076923076,0.007528939467510813
cssl_amc_supervised_adaptation,CSSL,id_test,0.8,0.5957999999999999,0.007965899544656303
cssl_amc_supervised_adaptation,CSSL,id_test,0.8200000000000001,0.5866585365853657,0.008117103463045445
cssl_amc_supervised_adaptation,CSSL,id_test,0.8400000000000001,0.5780714285714286,0.008499440498533238
cssl_amc_supervised_adaptation,CSSL,id_test,0.86,0.5694186046511629,0.008462936653258571
cssl_amc_supervised_adaptation,CSSL,id_test,0.88,0.5613409090909092,0.007986192457764316
cssl_amc_supervised_adaptation,CSSL,id_test,0.9,0.5526666666666666,0.007929040578740557
cssl_amc_supervised_adaptation,CSSL,id_test,0.92,0.5448478260869565,0.007982896282695998
cssl_amc_supervised_adaptation,CSSL,id_test,0.9400000000000001,0.5374042553191488,0.007968425190089935
cssl_amc_supervised_adaptation,CSSL,id_test,0.9600000000000001,0.5300833333333332,0.007644694763343489
cssl_amc_supervised_adaptation,CSSL,id_test,0.98,0.5230204081632654,0.007464913223042404
cssl_amc_supervised_adaptation,CSSL,id_test,1.0,0.5154400000000001,0.007376117617765528
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.02,0.991,0.008755950357709139
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.04,0.9884999999999998,0.008514693182963209
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.06,0.9863333333333333,0.008951170693832378
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.08,0.9845,0.008563488385776748
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.1,0.9818000000000001,0.007208020224413611
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.12000000000000001,0.9786666666666667,0.007149203529842385
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.13999999999999999,0.9751428571428573,0.009693722399999598
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.16,0.971125,0.010298496384316392
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.18,0.9654444444444445,0.011067197171081468
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.19999999999999998,0.9581000000000002,0.011826993606905277
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.22,0.950090909090909,0.01231250568094288
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.24,0.9405833333333332,0.012203584274130383
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.26,0.9291538461538462,0.012740519673530234
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.28,0.9167857142857143,0.01154332271574037
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.30000000000000004,0.9019333333333333,0.011566020902029012
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.32,0.8863749999999999,0.011669642477623542
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.34,0.8718235294117648,0.01170064256886834
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.36000000000000004,0.8558888888888889,0.0110653378150068
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.38,0.8390000000000001,0.010545158573696896
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.4,0.8217500000000001,0.011279898541702891
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.42000000000000004,0.8070476190476189,0.011485308898055319
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.44,0.7908181818181819,0.009985756614792922
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.46,0.7755217391304348,0.01000115515277279
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.48000000000000004,0.75925,0.009654126604402253
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.5,0.7437199999999999,0.008202005174887957
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.52,0.7290384615384615,0.007083260818749383
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.54,0.7162592592592593,0.007955925687414836
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.56,0.7026428571428571,0.007913219801006894
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.5800000000000001,0.6891724137931033,0.007465426543297974
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.6,0.6764,0.007150584884995837
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.62,0.6645806451612903,0.00764696831479286
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.64,0.6526875,0.007025190290028525
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.66,0.6416060606060607,0.00676398210622057
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.68,0.6315882352941176,0.006509390490060887
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.7000000000000001,0.6213714285714286,0.005962543705302478
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.7200000000000001,0.6113333333333333,0.005868938953886335
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.74,0.6012162162162162,0.005702425167235687
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.76,0.5916052631578947,0.005026017259436299
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.78,0.5820000000000001,0.004778381687441928
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.8,0.573275,0.004906698935582307
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.8200000000000001,0.5646585365853658,0.005005714230955771
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.8400000000000001,0.5564285714285713,0.004687245415947096
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.86,0.5483953488372094,0.004728618629640457
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.88,0.5407727272727273,0.004521654864990252
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.9,0.5328666666666667,0.004602677100160312
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.92,0.5252826086956522,0.004527738958886118
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.9400000000000001,0.5182553191489361,0.004428849456651557
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.9600000000000001,0.5115208333333333,0.004591795639110916
cssl_amc_supervised_adaptation,CSSL,combined_ood,0.98,0.504530612244898,0.004185525832941216
cssl_amc_supervised_adaptation,CSSL,combined_ood,1.0,0.49766000000000005,0.004163385374641377
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.02,0.994,0.006992058987801017
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.04,0.9934999999999998,0.005797509043642035
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.06,0.9913333333333332,0.006703601390665949
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.08,0.99125,0.005803495115493398
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.1,0.991,0.004737556801183969
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.12000000000000001,0.9906666666666666,0.0034426518632954943
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.13999999999999999,0.9911428571428571,0.0036762398220226266
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.16,0.9911249999999999,0.004016026920007148
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.18,0.9905555555555556,0.004892535116156621
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.19999999999999998,0.9906000000000003,0.004765617600176408
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.22,0.9905454545454546,0.00509235188790305
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.24,0.9893333333333334,0.005454638981614917
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.26,0.9893076923076924,0.00573866547150293
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.28,0.9883571428571429,0.006144979330726556
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.30000000000000004,0.9875333333333334,0.006045506442652101
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.32,0.9864375000000001,0.006508874817423446
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.34,0.9854705882352942,0.0067415061115493275
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.36000000000000004,0.9828888888888889,0.007256802305300636
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.38,0.9799473684210526,0.006917933390886231
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.4,0.97385,0.007280300665341899
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.42000000000000004,0.967047619047619,0.006300607656449811
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.44,0.958,0.006566744276645584
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.46,0.9460434782608695,0.007351269810167909
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.48000000000000004,0.9329166666666667,0.007040995475353662
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.5,0.9180399999999999,0.006916518070692956
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.52,0.9030000000000001,0.005784310775758732
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.54,0.8877407407407407,0.00497348555882808
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.56,0.8717857142857144,0.004735043286036015
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.5800000000000001,0.8558965517241379,0.004971712822773032
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.6,0.8390333333333334,0.00530885586706627
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.62,0.8236451612903226,0.004934652165966204
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.64,0.80903125,0.004094293326964027
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.66,0.7944242424242425,0.004490577830992157
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.68,0.7808235294117647,0.0043043570283078795
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.7000000000000001,0.7672285714285713,0.004220777888777661
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.7200000000000001,0.7541944444444443,0.004808489434814083
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.74,0.741027027027027,0.005012442921720189
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.76,0.7288157894736842,0.004836906056885909
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.78,0.716948717948718,0.005228995286034037
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.8,0.7048,0.0047737709296623064
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.8200000000000001,0.693121951219512,0.004808171597600309
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.8400000000000001,0.682190476190476,0.004863726215922487
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.86,0.6715116279069767,0.005159845052080598
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.88,0.6608409090909092,0.0050650610947431144
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.9,0.6510222222222223,0.005001179559080785
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.92,0.6411739130434783,0.005234673470542834
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.9400000000000001,0.6318936170212764,0.005142161887946273
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.9600000000000001,0.6224999999999998,0.004946667727363323
cssl_amc_supervised_adaptation,CSSL,clean_retention,0.98,0.6136326530612245,0.005020942765998149
cssl_amc_supervised_adaptation,CSSL,clean_retention,1.0,0.6039999999999999,0.005148462553682076
mcldnn_reimplementation,MCLDNN,hard_interference,0.02,0.9970000000000001,0.006749485577105536
mcldnn_reimplementation,MCLDNN,hard_interference,0.04,0.9970000000000001,0.006749485577105536
mcldnn_reimplementation,MCLDNN,hard_interference,0.06,0.9969999999999999,0.0042889464590263925
mcldnn_reimplementation,MCLDNN,hard_interference,0.08,0.9967499999999999,0.0031291638925864387
mcldnn_reimplementation,MCLDNN,hard_interference,0.1,0.9962,0.003457680661303987
mcldnn_reimplementation,MCLDNN,hard_interference,0.12000000000000001,0.9958333333333333,0.0029658550700086828
mcldnn_reimplementation,MCLDNN,hard_interference,0.13999999999999999,0.9957142857142856,0.0026082026547864894
mcldnn_reimplementation,MCLDNN,hard_interference,0.16,0.9946250000000001,0.0023607025790358927
mcldnn_reimplementation,MCLDNN,hard_interference,0.18,0.9944444444444445,0.0023424278964210015
mcldnn_reimplementation,MCLDNN,hard_interference,0.19999999999999998,0.9937000000000001,0.0020027758514399754
mcldnn_reimplementation,MCLDNN,hard_interference,0.22,0.993,0.002349217871916884
mcldnn_reimplementation,MCLDNN,hard_interference,0.24,0.99175,0.0026190776814051593
mcldnn_reimplementation,MCLDNN,hard_interference,0.26,0.9867692307692308,0.0028506547917307285
mcldnn_reimplementation,MCLDNN,hard_interference,0.28,0.9796428571428573,0.0038428600932306906
mcldnn_reimplementation,MCLDNN,hard_interference,0.30000000000000004,0.9673333333333334,0.0061262438898178895
mcldnn_reimplementation,MCLDNN,hard_interference,0.32,0.952375,0.007882602150728323
mcldnn_reimplementation,MCLDNN,hard_interference,0.34,0.931235294117647,0.0076618760419946185
mcldnn_reimplementation,MCLDNN,hard_interference,0.36000000000000004,0.9088333333333332,0.008929114230022211
mcldnn_reimplementation,MCLDNN,hard_interference,0.38,0.885157894736842,0.01021408269890727
mcldnn_reimplementation,MCLDNN,hard_interference,0.4,0.8625499999999999,0.010064928105941829
mcldnn_reimplementation,MCLDNN,hard_interference,0.42000000000000004,0.8387142857142857,0.010350496559950195
mcldnn_reimplementation,MCLDNN,hard_interference,0.44,0.8157272727272726,0.009355247787045783
mcldnn_reimplementation,MCLDNN,hard_interference,0.46,0.7952173913043479,0.008741425420289975
mcldnn_reimplementation,MCLDNN,hard_interference,0.48000000000000004,0.7765833333333333,0.009206143949545503
mcldnn_reimplementation,MCLDNN,hard_interference,0.5,0.75764,0.010007019758371857
mcldnn_reimplementation,MCLDNN,hard_interference,0.52,0.7396153846153848,0.010206609865382141
mcldnn_reimplementation,MCLDNN,hard_interference,0.54,0.721962962962963,0.011100200404358386
mcldnn_reimplementation,MCLDNN,hard_interference,0.56,0.7056071428571429,0.012029171364596178
mcldnn_reimplementation,MCLDNN,hard_interference,0.5800000000000001,0.6893793103448276,0.012782725494956137
