regime,sir_db,reference,reference_short,row_count,mean_difference,seed_std,positive_seed_count,seed_count,min_seed_difference,max_seed_difference,sign_flip_permutation_p,jackknife_min_mean,jackknife_max_mean,ci_low_stratified_2000,ci_low_stratified_10000,ci_low_unstratified_10000,ci_low_stratified_10000_altseed,ci_high_stratified_2000,ci_high_stratified_10000,ci_high_unstratified_10000,ci_high_stratified_10000_altseed,all_variants_strictly_positive
hard_interference,-15.0,a0_backbone,A0,1227,0.04276746979902787,0.01990817299362264,10,10,0.01013522087782115,0.07459426926500817,0.0018499075046247689,0.039231158747252276,0.04639327523471751,0.025239274376029488,0.02524694588934452,0.025429310483024496,0.02512393069846245,0.059085280957571436,0.05973268798501988,0.060263245087692485,0.060498076520334204,True
hard_interference,-15.0,cssl_amc_supervised_adaptation,CSSL,1227,0.07456622484592597,0.02488235007041819,10,10,0.026586739841393314,0.12592430838838642,0.0018499075046247689,0.0688597711189859,0.07989727873531847,0.050496166296990205,0.05092910632221226,0.051492476956950625,0.051300898408210185,0.09796931672282704,0.0983134353366383,0.09836918410678741,0.09876195899950423,True
hard_interference,-15.0,mcldnn_reimplementation,MCLDNN,1227,0.09741478653090203,0.02443372724887133,10,10,0.07348372903416683,0.15529393370459266,0.0018499075046247689,0.09098377017826974,0.10007379291942817,0.07501718802492482,0.07518121532562928,0.0744798946794487,0.07483970302962528,0.12042122266329024,0.12139484632007567,0.12188637067886009,0.12160792445816868,True
hard_interference,-15.0,iqformer_inspired,IQFormer,1227,0.10458056738965618,0.057054000261771334,10,10,0.02166529571859027,0.18525328032275218,0.0018499075046247689,0.09561693261931217,0.11379337535310793,0.06849442343782775,0.06777805822142048,0.06731684905446109,0.06711562074245656,0.14288537303398807,0.1428749232600962,0.14245534005542765,0.14254991792595922,True
