regime,axis,level_db,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
heldout_channel,snr_db,6.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,632,-0.011297117498205745,-0.03882592386449823,0.016746786100772716,0.017912490949147097,-0.007753164556962034,-0.03687895569620253,0.021364715189873415,1000,20260812,10
heldout_channel,snr_db,6.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,632,-0.07919783865976673,-0.10648929632348492,-0.05116519765664138,0.01856803031977754,-0.08496835443037976,-0.11408227848101264,-0.05854034810126583,1000,20260812,10
heldout_channel,snr_db,6.0,a5_vimd_full,iqformer_inspired,IQFormer,632,-0.13237323539447168,-0.15952897849116396,-0.10682768077697793,0.022625989596244133,-0.1324367088607595,-0.1607634493670886,-0.10506329113924051,1000,20260812,10
heldout_channel,snr_db,10.0,a5_vimd_full,a0_backbone,A0,639,0.03706706688414675,0.02098444408292684,0.055121262810671395,0.017952625160591935,0.032863849765258225,0.01705790297339593,0.050551643192488255,1000,20260812,10
heldout_channel,snr_db,10.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,639,-0.026316721514755913,-0.054144712850167316,-0.0004268366805233364,0.00919725614145497,-0.010485133020344272,-0.03803990610328639,0.016279342723004693,1000,20260812,10
heldout_channel,snr_db,10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,639,-0.08059783563241799,-0.10855395679010717,-0.05240456946502181,0.02394014614693253,-0.07668231611893582,-0.10438184663536776,-0.048513302034428794,1000,20260812,10
heldout_channel,snr_db,10.0,a5_vimd_full,iqformer_inspired,IQFormer,639,-0.14009930311012747,-0.1736719990068436,-0.10682972817467008,0.03677896455605434,-0.12832550860719874,-0.16025039123630674,-0.09528951486697966,1000,20260812,10
heldout_channel,snr_db,14.0,a5_vimd_full,a0_backbone,A0,570,0.044172835357008056,0.02414471458836906,0.06508497657944405,0.02175013278334012,0.04263157894736842,0.021043859649122806,0.06598245614035086,1000,20260812,10
heldout_channel,snr_db,14.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,570,-0.029566832907433428,-0.05598937461704233,0.0015234936566607953,0.01951721108252063,-0.00736842105263158,-0.03543859649122807,0.023872807017543848,1000,20260812,10
heldout_channel,snr_db,14.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,570,-0.10156991574992227,-0.12572089803436007,-0.07603040171978986,0.01939644391589925,-0.0919298245614035,-0.11982894736842108,-0.061925438596491224,1000,20260812,10
heldout_channel,snr_db,14.0,a5_vimd_full,iqformer_inspired,IQFormer,570,-0.147191091229086,-0.17549349807185455,-0.11796911927754691,0.02579928789401927,-0.1368421052631579,-0.16685087719298242,-0.10578947368421052,1000,20260812,10
heldout_channel,snr_db,18.0,a5_vimd_full,a0_backbone,A0,635,0.043322392999845874,0.026241498049923543,0.058109456016946066,0.014799293645808313,0.04346456692913383,0.02408661417322835,0.061106299212598414,1000,20260812,10
heldout_channel,snr_db,18.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,635,-0.0503124416609535,-0.0793816559633046,-0.022079151310558903,0.02005412242095226,-0.00897637795275592,-0.03637795275590551,0.018586614173228346,1000,20260812,10
heldout_channel,snr_db,18.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,635,-0.10036334108213771,-0.1241928633634224,-0.07576861570756085,0.015678342931017202,-0.0741732283464567,-0.09827165354330708,-0.05086220472440946,1000,20260812,10
heldout_channel,snr_db,18.0,a5_vimd_full,iqformer_inspired,IQFormer,635,-0.1626690801576774,-0.19176359637502513,-0.13232690747528844,0.026258340691012103,-0.1283464566929134,-0.1568503937007874,-0.09825984251968505,1000,20260812,10
heldout_channel,sir_db,-10.0,a5_vimd_full,a0_backbone,A0,1004,0.05582190056595515,0.04059302796925366,0.07162151789030873,0.015276690306086409,0.05398406374501992,0.03585657370517928,0.07152141434262946,1000,20260812,10
heldout_channel,sir_db,-10.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1004,0.05686832578838212,0.03478237463527863,0.08048609241510078,0.015794585535318404,0.09332669322709163,0.06982071713147411,0.11753237051792827,1000,20260812,10
heldout_channel,sir_db,-10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,1004,-0.01534371944433941,-0.03675851221724422,0.006969683136077848,0.012736548994563085,0.0038844621513944187,-0.01783366533864542,0.025204183266932266,1000,20260812,10
heldout_channel,sir_db,-10.0,a5_vimd_full,iqformer_inspired,IQFormer,1004,-0.04975449141956166,-0.07418776632535307,-0.02503748628811404,0.025788871362684436,-0.03476095617529877,-0.05906623505976095,-0.009155876494023912,1000,20260812,10
heldout_channel,sir_db,-5.0,a5_vimd_full,a0_backbone,A0,1026,0.036595600171945894,0.02115967319602544,0.0534255827816942,0.016124577913307427,0.03323586744639377,0.01705409356725146,0.050877192982456146,1000,20260812,10
heldout_channel,sir_db,-5.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1026,0.04401682327867452,0.022691478426001825,0.07264151142980578,0.021501301055584475,0.0783625730994152,0.056625243664717335,0.10722953216374269,1000,20260812,10
heldout_channel,sir_db,-5.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,1026,-0.04557302349565026,-0.06733438372749749,-0.021574103100703394,0.017895069328820765,-0.025925925925925943,-0.04883040935672514,-0.0007772904483430821,1000,20260812,10
heldout_channel,sir_db,-5.0,a5_vimd_full,iqformer_inspired,IQFormer,1026,-0.07089448691335314,-0.09506178804672917,-0.04282587490132663,0.02739038316902386,-0.05935672514619883,-0.08460769980506823,-0.030009746588693962,1000,20260812,10
heldout_channel,sir_db,0.0,a5_vimd_full,a0_backbone,A0,960,0.024936887175588424,0.00914434584979129,0.03985639217001595,0.015619193973440812,0.025104166666666667,0.009684895833333334,0.0396875,1000,20260812,10
heldout_channel,sir_db,0.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,960,-0.006196695064864038,-0.02832302592722957,0.015132475965686593,0.013120676381302147,0.02895833333333333,0.005729166666666666,0.050734375,1000,20260812,10
heldout_channel,sir_db,0.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,960,-0.09725249096049368,-0.1202408862648671,-0.07562847452799965,0.015973985368666687,-0.08031250000000001,-0.10416927083333334,-0.05831770833333335,1000,20260812,10
